Time,EMG1,EMG2,IO,EMG3,EMG4
399.0000,-557.0000,-105.0000,2.0000,-41.0000,-1158.0000
400.0000,-525.5000,-90.5000,1.5000,-20.5000,-1098.5000
401.0000,-488.0000,-79.5000,1.5000,-20.0000,-1062.0000
402.0000,-462.0000,-73.5000,1.5000,-29.0000,-1035.5000
403.0000,-457.5000,-76.0000,1.0000,-34.5000,-1017.5000
404.0000,-454.0000,-78.0000,1.0000,-39.5000,-999.5000
405.0000,-436.5000,-69.5000,1.0000,-44.0000,-961.0000
406.0000,-405.0000,-54.5000,0.5000,-43.0000,-913.0000
407.0000,-353.5000,-35.5000,0.0000,-31.5000,-869.0000
408.0000,-298.5000,-14.0000,0.0000,-20.0000,-832.0000
409.0000,-239.5000,6.0000,-0.5000,-16.5000,-808.5000
410.0000,-181.0000,27.0000,-1.0000,-15.0000,-792.0000
411.0000,-110.0000,46.5000,-2.0000,-14.0000,-780.5000
412.0000,-45.0000,72.0000,-2.5000,-7.0000,-766.0000
413.0000,25.5000,110.0000,-3.5000,16.0000,-740.5000
414.0000,83.5000,130.0000,-4.0000,30.0000,-724.0000
415.0000,142.5000,132.0000,-4.5000,15.5000,-737.5000
416.0000,184.5000,140.0000,-5.0000,6.5000,-750.0000
417.0000,214.5000,159.0000,-5.0000,17.5000,-747.5000
418.0000,233.5000,166.0000,-5.0000,27.5000,-743.0000
419.0000,253.5000,161.0000,-5.0000,17.5000,-740.5000
420.0000,276.0000,151.0000,-5.5000,8.0000,-738.0000
421.0000,311.5000,139.5000,-6.5000,11.5000,-732.5000
422.0000,342.0000,142.0000,-7.5000,20.5000,-718.5000
423.0000,372.5000,160.0000,-8.5000,32.0000,-681.0000
424.0000,358.0000,161.0000,-9.5000,33.5000,-651.0000
425.0000,307.0000,150.5000,-10.5000,17.0000,-636.5000
426.0000,319.0000,167.5000,-11.0000,10.0000,-619.5000
427.0000,387.5000,209.5000,-11.5000,32.5000,-589.5000
428.0000,451.5000,246.0000,-12.0000,56.5000,-560.5000
429.0000,514.0000,282.0000,-11.5000,81.5000,-527.0000
430.0000,556.0000,304.5000,-11.0000,95.5000,-504.0000
431.0000,591.5000,320.0000,-10.5000,96.0000,-494.0000
432.0000,632.0000,325.5000,-10.0000,95.0000,-485.0000
433.0000,679.5000,325.5000,-9.5000,91.0000,-469.0000
434.0000,724.5000,344.0000,-9.5000,92.5000,-449.5000
435.0000,763.5000,370.0000,-9.0000,102.5000,-428.0000
436.0000,756.0000,378.0000,-8.5000,107.5000,-409.5000
437.0000,728.0000,376.0000,-8.5000,99.0000,-401.0000
438.0000,711.0000,375.5000,-8.0000,98.0000,-388.0000
439.0000,707.0000,379.5000,-8.0000,104.0000,-370.0000
440.0000,706.5000,381.0000,-8.0000,108.0000,-349.0000
441.0000,711.0000,382.0000,-7.5000,110.0000,-325.0000
442.0000,727.5000,380.5000,-7.0000,116.0000,-295.5000
443.0000,743.0000,379.5000,-6.5000,128.5000,-261.5000
444.0000,727.0000,390.0000,-6.0000,132.5000,-240.5000
445.0000,689.0000,405.5000,-5.5000,128.5000,-228.5000
446.0000,627.0000,419.5000,-5.0000,128.0000,-230.0000
447.0000,555.5000,432.5000,-4.5000,125.0000,-240.5000
448.0000,488.0000,448.0000,-4.5000,126.5000,-252.0000
449.0000,430.0000,465.5000,-5.0000,128.5000,-265.0000
450.0000,416.5000,490.0000,-5.0000,131.5000,-273.0000
451.0000,408.0000,511.0000,-6.0000,136.0000,-282.0000
452.0000,374.0000,524.0000,-6.5000,136.5000,-290.5000
453.0000,340.5000,534.0000,-7.5000,134.5000,-296.0000
454.0000,337.5000,548.5000,-8.0000,143.0000,-289.0000
455.0000,340.5000,561.5000,-8.5000,157.5000,-271.5000
456.0000,344.5000,560.0000,-9.0000,157.0000,-265.0000
457.0000,343.0000,553.5000,-9.5000,149.5000,-257.0000
458.0000,342.0000,555.0000,-10.0000,149.5000,-228.0000
459.0000,347.5000,556.0000,-10.0000,153.0000,-191.5000
460.0000,366.0000,555.0000,-10.5000,151.0000,-161.0000
461.0000,384.5000,553.5000,-10.5000,146.0000,-134.5000
462.0000,388.0000,547.5000,-10.5000,154.5000,-115.0000
463.0000,401.0000,545.0000,-11.0000,171.0000,-98.0000
464.0000,440.0000,561.0000,-11.0000,183.5000,-87.0000
465.0000,479.5000,579.5000,-10.5000,193.0000,-79.5000
466.0000,505.0000,592.5000,-9.5000,198.5000,-68.0000
467.0000,524.0000,599.5000,-8.5000,201.5000,-58.0000
468.0000,540.0000,598.0000,-7.5000,196.5000,-62.0000
469.0000,558.0000,599.0000,-6.5000,194.0000,-63.5000
470.0000,589.0000,614.5000,-5.5000,198.5000,-51.0000
471.0000,606.0000,629.5000,-5.0000,205.5000,-33.0000
472.0000,606.5000,646.0000,-5.0000,215.0000,-6.0000
473.0000,605.5000,658.0000,-4.5000,222.5000,16.0000
474.0000,607.0000,664.0000,-4.5000,220.5000,36.0000
475.0000,609.0000,676.0000,-4.0000,217.5000,51.5000
476.0000,624.0000,702.0000,-3.0000,219.5000,73.0000
477.0000,673.0000,721.0000,-2.5000,221.5000,90.5000
478.0000,782.5000,735.0000,-1.5000,222.5000,97.0000
479.0000,854.5000,745.0000,-1.0000,225.0000,105.5000
480.0000,899.5000,753.0000,0.0000,228.0000,124.0000
481.0000,909.0000,765.0000,0.0000,232.0000,144.5000
482.0000,895.5000,785.0000,1.0000,240.0000,164.5000
483.0000,899.0000,797.0000,2.0000,246.5000,176.0000
484.0000,918.5000,804.0000,3.0000,240.5000,175.5000
485.0000,933.0000,820.5000,3.5000,238.0000,174.5000
486.0000,934.0000,843.0000,3.5000,245.0000,181.0000
487.0000,928.5000,861.0000,4.0000,250.0000,182.5000
488.0000,909.5000,874.0000,3.5000,252.0000,179.0000
489.0000,918.0000,863.5000,3.5000,251.0000,167.5000
490.0000,939.0000,834.5000,3.0000,247.0000,138.5000
491.0000,938.0000,820.0000,2.5000,246.0000,128.0000
492.0000,917.5000,816.5000,1.5000,246.0000,146.0000
493.0000,903.0000,804.0000,0.5000,243.5000,159.0000
494.0000,884.5000,782.5000,0.0000,241.0000,155.0000
495.0000,820.5000,762.5000,-0.5000,240.0000,145.5000
496.0000,725.5000,744.5000,-1.5000,244.5000,129.5000
497.0000,640.0000,747.5000,-2.0000,246.5000,120.5000
498.0000,567.5000,762.5000,-3.0000,246.0000,116.0000
499.0000,560.0000,765.0000,-3.5000,245.0000,107.0000
500.0000,586.5000,760.0000,-4.5000,243.0000,89.5000
501.0000,621.5000,757.5000,-4.5000,232.0000,83.5000
502.0000,654.0000,758.0000,-5.0000,213.5000,89.0000
503.0000,646.5000,758.0000,-5.0000,203.5000,79.0000
504.0000,627.5000,758.0000,-5.0000,200.0000,47.0000
505.0000,626.0000,760.5000,-5.5000,205.0000,12.5000
506.0000,637.5000,763.0000,-5.5000,214.5000,-23.0000
507.0000,665.0000,768.0000,-5.5000,214.5000,-41.5000
508.0000,691.5000,779.5000,-5.5000,208.5000,-45.5000
509.0000,698.5000,809.5000,-5.0000,201.0000,-39.0000
510.0000,686.0000,833.5000,-5.0000,192.5000,-30.0000
511.0000,647.0000,808.5000,-4.5000,171.5000,-50.0000
512.0000,608.0000,774.0000,-4.5000,138.5000,-93.0000
513.0000,595.0000,778.0000,-4.5000,138.5000,-100.5000
514.0000,578.5000,796.0000,-4.5000,154.5000,-88.5000
515.0000,538.0000,820.0000,-4.5000,154.5000,-72.0000
516.0000,498.5000,844.0000,-4.5000,144.5000,-51.5000
517.0000,484.0000,871.5000,-4.0000,143.0000,-28.0000
518.0000,472.0000,885.0000,-4.0000,148.0000,-2.0000
519.0000,460.0000,868.0000,-3.5000,157.0000,6.5000
520.0000,454.5000,838.0000,-3.5000,166.0000,7.5000
521.0000,474.5000,790.0000,-3.5000,171.0000,5.5000
522.0000,498.0000,744.5000,-3.0000,170.0000,2.5000
523.0000,522.5000,688.5000,-3.0000,165.5000,0.5000
524.0000,545.0000,641.5000,-3.0000,163.5000,2.0000
525.0000,565.5000,604.5000,-2.5000,170.5000,1.5000
526.0000,574.0000,577.0000,-2.0000,177.5000,4.5000
527.0000,565.5000,553.0000,-1.5000,176.5000,34.0000
528.0000,559.0000,563.0000,-1.0000,170.5000,79.5000
529.0000,546.0000,638.0000,-0.5000,166.0000,156.0000
530.0000,535.0000,693.0000,-0.5000,163.5000,230.5000
531.0000,513.5000,715.5000,0.0000,169.5000,271.0000
532.0000,505.0000,728.5000,0.0000,176.0000,297.5000
533.0000,507.0000,755.5000,0.0000,181.5000,327.5000
534.0000,491.0000,786.0000,0.5000,182.5000,353.0000
535.0000,442.5000,829.5000,1.0000,171.5000,357.5000
536.0000,404.0000,844.0000,1.5000,162.5000,360.0000
537.0000,373.5000,816.0000,2.5000,162.0000,371.5000
538.0000,329.0000,799.5000,4.0000,160.0000,383.5000
539.0000,259.5000,796.5000,5.0000,151.5000,396.0000
540.0000,192.0000,792.0000,5.5000,145.5000,401.0000
541.0000,116.0000,775.5000,6.0000,143.0000,390.5000
542.0000,34.5000,750.0000,6.0000,144.0000,384.0000
543.0000,-66.5000,705.0000,6.0000,145.5000,387.0000
544.0000,-183.0000,674.5000,6.0000,145.0000,391.5000
545.0000,-333.5000,640.0000,6.0000,147.0000,394.5000
546.0000,-478.0000,591.5000,6.5000,146.5000,392.5000
547.0000,-645.5000,515.5000,6.5000,132.5000,374.0000
548.0000,-768.0000,493.0000,6.5000,122.5000,365.5000
549.0000,-883.5000,510.5000,6.5000,122.5000,384.5000
550.0000,-957.0000,511.0000,6.5000,122.0000,384.5000
551.0000,-1009.5000,499.5000,6.5000,124.0000,359.0000
552.0000,-1007.5000,465.5000,6.5000,124.5000,337.0000
553.0000,-976.0000,424.5000,6.5000,126.0000,327.5000
554.0000,-965.0000,457.0000,6.0000,127.5000,335.0000
555.0000,-969.5000,539.0000,6.0000,128.5000,368.0000
556.0000,-986.5000,547.5000,5.5000,128.0000,398.0000
557.0000,-1016.5000,515.5000,5.5000,124.0000,429.0000
558.0000,-1063.5000,524.0000,5.0000,118.0000,460.5000
559.0000,-1122.0000,568.5000,4.5000,109.5000,501.5000
560.0000,-1217.0000,639.5000,4.5000,96.5000,535.0000
561.0000,-1324.0000,720.5000,4.0000,80.0000,563.5000
562.0000,-1416.5000,756.0000,3.5000,73.5000,596.0000
563.0000,-1502.0000,769.5000,3.0000,76.5000,642.0000
564.0000,-1585.5000,791.0000,3.0000,74.5000,681.5000
565.0000,-1662.5000,813.0000,2.5000,66.0000,718.0000
566.0000,-1697.0000,817.5000,2.0000,59.0000,747.0000
567.0000,-1704.0000,810.0000,2.0000,54.0000,771.5000
568.0000,-1650.0000,785.0000,2.0000,49.5000,771.0000
569.0000,-1579.0000,748.5000,1.5000,49.5000,756.5000
570.0000,-1483.5000,708.5000,1.5000,55.0000,752.0000
571.0000,-1402.5000,664.0000,1.0000,64.0000,759.0000
572.0000,-1359.0000,622.5000,1.0000,64.5000,807.5000
573.0000,-1343.5000,582.5000,0.5000,60.0000,885.5000
574.0000,-1362.5000,562.0000,0.5000,54.5000,948.0000
575.0000,-1394.5000,555.0000,0.5000,49.0000,1007.5000
576.0000,-1441.5000,584.0000,0.5000,45.5000,1070.5000
577.0000,-1490.5000,623.5000,0.5000,42.5000,1145.5000
578.0000,-1542.5000,684.0000,0.5000,41.5000,1226.5000
579.0000,-1587.5000,722.5000,0.0000,38.5000,1313.0000
580.0000,-1657.5000,677.5000,0.5000,40.0000,1390.0000
581.0000,-1731.5000,640.0000,0.5000,40.0000,1466.0000
582.0000,-1843.5000,652.5000,0.5000,43.5000,1548.0000
583.0000,-1924.5000,690.0000,1.0000,50.0000,1638.0000
584.0000,-1963.5000,748.5000,1.0000,59.0000,1707.5000
585.0000,-1957.5000,799.5000,1.0000,67.0000,1774.0000
586.0000,-1893.0000,834.5000,1.0000,69.0000,1854.0000
587.0000,-1830.0000,853.5000,1.0000,68.0000,1939.0000
588.0000,-1759.5000,851.5000,1.5000,63.5000,2015.5000
589.0000,-1697.5000,858.5000,2.0000,60.0000,2088.5000
590.0000,-1626.5000,877.5000,2.5000,59.0000,2154.0000
591.0000,-1602.5000,895.0000,3.5000,60.0000,2209.0000
592.0000,-1624.0000,911.0000,4.5000,54.5000,2242.0000
593.0000,-1671.0000,914.5000,5.5000,49.5000,2265.0000
594.0000,-1739.0000,914.5000,6.5000,51.5000,2277.5000
595.0000,-1819.0000,894.5000,7.5000,49.5000,2280.0000
596.0000,-1928.5000,850.5000,8.5000,31.5000,2264.5000
597.0000,-2011.5000,825.0000,9.5000,19.5000,2254.0000
598.0000,-2084.0000,824.5000,10.5000,22.5000,2263.0000
599.0000,-2124.0000,818.0000,11.0000,26.0000,2271.0000
600.0000,-2158.5000,799.0000,11.5000,17.0000,2272.0000
601.0000,-2189.5000,788.0000,11.5000,9.5000,2276.0000
602.0000,-2247.0000,788.0000,11.5000,10.0000,2297.0000
603.0000,-2288.0000,808.5000,11.5000,15.0000,2329.0000
604.0000,-2340.5000,846.5000,12.0000,23.0000,2383.5000
605.0000,-2419.5000,872.0000,13.0000,23.5000,2415.0000
606.0000,-2546.5000,882.5000,14.0000,4.0000,2398.5000
607.0000,-2655.5000,885.0000,15.5000,-8.0000,2380.0000
608.0000,-2773.0000,880.5000,16.5000,-1.5000,2367.0000
609.0000,-2883.5000,857.0000,18.0000,-4.0000,2347.0000
610.0000,-2999.0000,814.5000,19.0000,-31.5000,2298.0000
611.0000,-3053.5000,767.5000,20.0000,-57.0000,2263.5000
612.0000,-3065.5000,713.5000,21.0000,-75.0000,2247.0000
613.0000,-3098.5000,671.0000,21.5000,-87.5000,2238.0000
614.0000,-3144.5000,630.5000,21.5000,-103.5000,2230.5000
615.0000,-3190.0000,592.5000,22.0000,-111.5000,2213.5000
616.0000,-3224.0000,554.5000,22.0000,-113.5000,2178.5000
617.0000,-3228.0000,523.0000,21.5000,-112.0000,2137.5000
618.0000,-3204.0000,498.5000,20.5000,-111.5000,2083.5000
619.0000,-3189.5000,462.5000,20.0000,-121.0000,2033.0000
620.0000,-3175.5000,420.5000,19.5000,-146.0000,1974.5000
621.0000,-3154.5000,390.5000,19.0000,-160.5000,1932.0000
622.0000,-3135.5000,365.5000,18.5000,-165.0000,1900.0000
623.0000,-3113.0000,360.5000,18.0000,-173.0000,1875.0000
624.0000,-3097.0000,363.0000,18.0000,-189.0000,1854.5000
625.0000,-3067.0000,365.0000,17.5000,-194.5000,1858.0000
626.0000,-3052.0000,360.0000,17.0000,-189.5000,1883.5000
627.0000,-3083.5000,333.0000,16.0000,-187.5000,1905.5000
628.0000,-3141.0000,302.0000,15.0000,-190.0000,1924.5000
629.0000,-3201.0000,299.5000,14.0000,-194.0000,1938.5000
630.0000,-3268.5000,305.5000,13.0000,-196.5000,1952.0000
631.0000,-3339.0000,301.0000,12.0000,-207.0000,1951.0000
632.0000,-3408.0000,297.5000,11.5000,-221.5000,1940.0000
633.0000,-3463.0000,320.5000,11.0000,-228.5000,1936.0000
634.0000,-3507.5000,347.5000,11.0000,-230.0000,1932.5000
635.0000,-3542.5000,367.5000,10.5000,-229.5000,1919.0000
636.0000,-3563.0000,371.5000,10.0000,-229.0000,1898.5000
637.0000,-3567.0000,348.5000,10.0000,-228.5000,1895.0000
638.0000,-3554.5000,323.5000,10.5000,-231.5000,1899.5000
639.0000,-3527.0000,305.5000,11.0000,-228.5000,1928.5000
640.0000,-3463.5000,294.5000,11.5000,-227.0000,1966.5000
641.0000,-3327.0000,285.0000,12.5000,-227.0000,1996.5000
642.0000,-3189.5000,287.5000,13.0000,-228.0000,2022.0000
643.0000,-3066.5000,309.0000,13.0000,-225.0000,2032.0000
644.0000,-2979.5000,333.5000,13.5000,-219.0000,2035.5000
645.0000,-2937.5000,357.0000,13.5000,-212.0000,2037.5000
646.0000,-2911.0000,370.5000,14.0000,-210.0000,2040.0000
647.0000,-2894.0000,361.5000,14.0000,-227.5000,2043.5000
648.0000,-2874.0000,356.0000,14.0000,-241.0000,2055.0000
649.0000,-2835.5000,366.0000,14.0000,-220.0000,2088.5000
650.0000,-2807.5000,371.5000,14.0000,-191.0000,2127.5000
651.0000,-2778.0000,361.5000,14.0000,-177.5000,2147.0000
652.0000,-2768.5000,338.5000,14.0000,-173.0000,2153.5000
653.0000,-2774.5000,295.0000,14.5000,-174.0000,2141.0000
654.0000,-2778.5000,246.5000,14.5000,-175.0000,2128.5000
655.0000,-2768.0000,182.0000,15.0000,-166.0000,2134.5000
656.0000,-2741.0000,145.5000,15.0000,-161.5000,2146.0000
657.0000,-2683.5000,145.5000,15.5000,-173.0000,2170.0000
658.0000,-2622.5000,142.5000,15.5000,-185.5000,2181.0000
659.0000,-2549.0000,128.0000,15.5000,-203.0000,2159.5000
660.0000,-2481.0000,125.5000,15.5000,-211.0000,2139.5000
661.0000,-2409.5000,141.5000,15.5000,-195.0000,2143.0000
662.0000,-2345.5000,143.0000,15.0000,-185.0000,2146.0000
663.0000,-2275.5000,124.5000,14.5000,-196.5000,2142.0000
664.0000,-2198.0000,100.5000,13.5000,-204.0000,2136.0000
665.0000,-2103.5000,66.0000,12.5000,-199.5000,2128.5000
666.0000,-2027.0000,44.0000,12.0000,-199.0000,2124.0000
667.0000,-1944.5000,36.0000,11.0000,-205.5000,2131.5000
668.0000,-1861.5000,36.0000,11.0000,-214.5000,2143.0000
669.0000,-1767.0000,34.5000,10.5000,-230.5000,2157.0000
670.0000,-1699.0000,6.5000,10.5000,-244.0000,2166.0000
671.0000,-1636.5000,-37.0000,10.0000,-252.0000,2166.5000
672.0000,-1580.0000,-48.0000,9.0000,-254.0000,2173.0000
673.0000,-1515.0000,-37.5000,8.5000,-243.0000,2195.0000
674.0000,-1458.5000,-32.5000,7.5000,-235.5000,2219.0000
675.0000,-1399.0000,-35.0000,7.0000,-235.5000,2243.5000
676.0000,-1349.5000,-39.0000,7.0000,-234.5000,2255.5000
677.0000,-1294.0000,-42.5000,7.0000,-230.0000,2251.0000
678.0000,-1232.0000,-49.0000,7.5000,-229.0000,2243.5000
679.0000,-1159.0000,-55.0000,7.5000,-228.0000,2238.0000
680.0000,-1090.5000,-70.5000,8.0000,-233.0000,2227.5000
681.0000,-1023.5000,-91.5000,8.0000,-251.0000,2205.5000
682.0000,-959.5000,-105.0000,7.5000,-263.0000,2186.0000
683.0000,-893.5000,-117.0000,7.0000,-268.5000,2173.0000
684.0000,-822.0000,-129.0000,6.5000,-262.5000,2160.0000
685.0000,-751.0000,-144.5000,6.0000,-252.0000,2147.5000
686.0000,-680.0000,-167.0000,6.0000,-250.0000,2135.0000
687.0000,-615.5000,-192.0000,5.5000,-261.5000,2118.5000
688.0000,-559.5000,-219.0000,5.5000,-263.5000,2115.0000
689.0000,-515.0000,-248.0000,5.5000,-256.5000,2121.0000
690.0000,-494.5000,-275.0000,5.5000,-261.0000,2122.5000
691.0000,-473.5000,-298.5000,6.0000,-269.0000,2120.0000
692.0000,-426.5000,-303.0000,6.0000,-273.5000,2117.5000
693.0000,-377.0000,-306.5000,5.5000,-277.0000,2113.0000
694.0000,-333.5000,-331.5000,5.5000,-282.0000,2099.5000
695.0000,-294.0000,-358.5000,5.5000,-286.0000,2080.5000
696.0000,-276.0000,-386.0000,5.0000,-282.0000,2079.5000
697.0000,-255.5000,-408.0000,4.5000,-273.5000,2087.0000
698.0000,-200.5000,-412.5000,4.0000,-264.5000,2093.5000
699.0000,-135.5000,-417.0000,3.5000,-253.0000,2097.0000
700.0000,-58.0000,-428.0000,3.5000,-237.5000,2091.0000
701.0000,8.5000,-435.5000,3.5000,-222.5000,2076.0000
702.0000,60.5000,-437.0000,4.0000,-224.5000,2032.0000
703.0000,88.0000,-440.0000,4.5000,-233.0000,1973.5000
704.0000,76.5000,-455.0000,5.5000,-241.0000,1915.0000
705.0000,48.0000,-467.0000,6.5000,-240.0000,1862.5000
706.0000,-13.5000,-476.0000,7.0000,-233.0000,1820.5000
707.0000,-38.0000,-483.0000,7.5000,-223.5000,1784.0000
708.0000,5.0000,-490.5000,8.0000,-213.5000,1755.5000
709.0000,47.0000,-504.0000,8.0000,-204.5000,1726.5000
710.0000,77.5000,-531.0000,8.5000,-207.5000,1683.5000
711.0000,85.5000,-544.5000,9.5000,-215.0000,1639.0000
712.0000,66.5000,-542.0000,10.5000,-218.5000,1594.5000
713.0000,69.0000,-533.5000,11.0000,-221.5000,1554.0000
714.0000,110.5000,-520.5000,12.0000,-225.5000,1514.5000
715.0000,167.0000,-504.0000,12.5000,-226.5000,1478.0000
716.0000,251.5000,-477.0000,12.5000,-219.0000,1443.0000
717.0000,305.0000,-460.5000,13.0000,-212.0000,1406.5000
718.0000,332.5000,-446.5000,12.5000,-205.5000,1366.5000
719.0000,346.0000,-439.5000,12.0000,-202.0000,1323.5000
720.0000,349.0000,-428.5000,11.5000,-196.0000,1273.5000
721.0000,326.0000,-434.0000,11.0000,-193.5000,1222.0000
722.0000,274.0000,-456.0000,11.0000,-205.5000,1148.0000
723.0000,240.0000,-465.0000,10.5000,-207.0000,1093.5000
724.0000,215.0000,-461.5000,10.0000,-197.5000,1062.0000
725.0000,206.5000,-448.0000,9.5000,-190.0000,1036.5000
726.0000,198.5000,-433.0000,9.0000,-192.5000,1007.0000
727.0000,188.0000,-428.0000,8.5000,-193.0000,977.0000
728.0000,172.5000,-433.5000,8.0000,-191.0000,937.0000
729.0000,172.0000,-423.0000,7.5000,-179.0000,913.5000
730.0000,178.5000,-403.0000,7.5000,-144.0000,910.0000
731.0000,158.0000,-404.0000,7.0000,-130.0000,893.5000
732.0000,122.0000,-417.5000,7.0000,-144.0000,852.5000
733.0000,98.5000,-422.5000,7.0000,-155.0000,817.5000
734.0000,86.0000,-418.5000,6.5000,-159.0000,791.5000
735.0000,81.0000,-414.0000,6.0000,-160.0000,771.0000
736.0000,79.0000,-410.0000,5.5000,-154.0000,748.5000
737.0000,81.5000,-397.0000,5.5000,-149.5000,732.5000
738.0000,87.5000,-377.5000,5.5000,-140.5000,723.5000
739.0000,101.0000,-364.5000,6.0000,-135.5000,717.0000
740.0000,121.5000,-352.5000,6.0000,-128.5000,716.5000
741.0000,147.0000,-350.0000,6.5000,-126.0000,713.0000
742.0000,180.5000,-347.0000,7.0000,-125.0000,703.5000
743.0000,231.5000,-340.0000,7.5000,-119.5000,701.5000
744.0000,287.5000,-329.5000,8.0000,-108.0000,703.0000
745.0000,317.0000,-331.0000,8.5000,-110.0000,691.0000
746.0000,334.5000,-342.0000,8.5000,-123.0000,662.5000
747.0000,334.5000,-363.5000,8.0000,-137.0000,639.0000
748.0000,333.5000,-383.0000,7.5000,-153.5000,615.0000
749.0000,357.0000,-376.5000,7.0000,-162.0000,595.0000
750.0000,386.5000,-362.5000,6.5000,-161.0000,574.0000
751.0000,414.0000,-348.0000,6.0000,-165.5000,545.0000
752.0000,431.5000,-339.0000,5.5000,-170.0000,508.0000
753.0000,438.5000,-341.5000,5.0000,-182.0000,476.5000
754.0000,450.5000,-347.0000,4.5000,-197.0000,447.0000
755.0000,471.5000,-347.0000,4.5000,-197.0000,420.5000
756.0000,493.0000,-352.5000,4.5000,-193.0000,391.0000
757.0000,510.5000,-366.0000,4.5000,-190.0000,364.0000
758.0000,522.5000,-376.0000,4.5000,-187.0000,339.0000
759.0000,532.0000,-366.5000,4.5000,-188.5000,344.5000
760.0000,542.0000,-351.0000,5.0000,-190.0000,365.0000
761.0000,560.0000,-337.5000,5.0000,-193.0000,384.5000
762.0000,578.5000,-329.0000,5.5000,-196.5000,398.5000
763.0000,587.0000,-335.5000,5.5000,-199.5000,388.5000
764.0000,594.5000,-333.5000,5.5000,-202.5000,368.0000
765.0000,607.0000,-311.0000,5.0000,-204.5000,344.0000
766.0000,608.0000,-296.5000,4.5000,-208.0000,317.0000
767.0000,585.0000,-302.0000,4.0000,-220.5000,283.0000
768.0000,575.5000,-298.5000,3.0000,-232.5000,252.0000
769.0000,590.5000,-272.0000,2.5000,-218.5000,258.5000
770.0000,606.5000,-238.0000,2.0000,-202.0000,272.0000
771.0000,612.0000,-200.0000,1.5000,-196.0000,271.0000
772.0000,621.0000,-162.0000,2.0000,-193.0000,262.5000
773.0000,645.5000,-105.0000,2.5000,-168.5000,255.5000
774.0000,655.5000,-69.5000,3.0000,-145.5000,253.0000
775.0000,652.5000,-58.5000,4.0000,-144.5000,252.0000
776.0000,645.0000,-56.0000,5.0000,-148.5000,255.0000
777.0000,635.0000,-55.0000,6.0000,-152.5000,263.0000
778.0000,636.5000,-55.0000,6.5000,-156.0000,267.0000
779.0000,653.5000,-52.0000,7.0000,-148.0000,263.0000
780.0000,663.5000,-55.0000,8.0000,-140.5000,256.0000
781.0000,666.5000,-65.5000,8.5000,-141.0000,238.5000
782.0000,679.5000,-60.5000,9.0000,-141.0000,224.5000
783.0000,707.0000,-37.0000,9.5000,-130.0000,227.0000
784.0000,725.5000,-22.5000,10.5000,-120.5000,233.0000
785.0000,738.5000,-18.0000,11.0000,-119.0000,238.0000
786.0000,767.0000,4.0000,11.5000,-110.5000,254.5000
787.0000,809.0000,43.0000,11.5000,-94.5000,286.0000
788.0000,831.5000,66.0000,12.0000,-87.5000,299.0000
789.0000,842.0000,77.0000,12.0000,-92.0000,288.5000
790.0000,863.0000,87.0000,12.5000,-91.5000,279.5000
791.0000,892.0000,96.5000,13.0000,-81.0000,273.0000
792.0000,914.0000,105.0000,13.5000,-76.5000,267.5000
793.0000,933.5000,111.5000,14.0000,-81.5000,262.0000
794.0000,944.5000,107.0000,14.5000,-86.0000,256.5000
795.0000,953.5000,98.5000,14.5000,-91.0000,248.0000
796.0000,959.5000,85.0000,14.5000,-92.0000,248.0000
797.0000,965.0000,67.0000,14.5000,-92.0000,259.5000
