2020_01_07_10_25_02_960,-627,5324,5906,45,44,25,1620
2020_01_07_10_25_02_970,-625,5311,5980,47,46,23,1620
2020_01_07_10_25_02_980,-634,5326,5931,51,51,22,1620
2020_01_07_10_25_02_990,-622,5311,5968,55,58,15,1620
2020_01_07_10_25_03_000,-637,5334,5934,58,57,12,1620
2020_01_07_10_25_03_010,-618,5338,5940,60,54,12,1620
2020_01_07_10_25_03_020,-653,5335,5998,64,54,10,1620
2020_01_07_10_25_03_030,-637,5372,5975,67,51,5,1620
2020_01_07_10_25_03_040,-670,5373,5955,67,50,6,1620
2020_01_07_10_25_03_050,-643,5370,6011,63,48,8,1620
2020_01_07_10_25_03_060,-650,5358,5965,62,45,6,1620
2020_01_07_10_25_03_070,-641,5308,5958,59,41,2,1620
2020_01_07_10_25_03_080,-622,5287,5913,63,40,-1,1620
2020_01_07_10_25_03_090,-627,5293,5984,69,43,-5,1620
2020_01_07_10_25_03_100,-621,5344,5961,75,41,-11,1620
2020_01_07_10_25_03_110,-634,5342,5941,74,41,-14,1620
2020_01_07_10_25_03_120,-623,5322,5932,78,41,-14,1620
2020_01_07_10_25_03_130,-604,5316,5933,80,42,-13,1620
2020_01_07_10_25_03_140,-635,5340,5939,83,45,-19,1620
2020_01_07_10_25_03_150,-611,5372,5907,82,48,-21,1620
2020_01_07_10_25_03_160,-624,5355,5936,82,47,-19,1620
2020_01_07_10_25_03_170,-627,5375,5943,83,50,-19,1620
2020_01_07_10_25_03_180,-631,5358,5960,84,54,-15,1620
2020_01_07_10_25_03_190,-615,5368,5951,81,53,-12,1620
2020_01_07_10_25_03_200,-619,5379,5984,78,52,-9,1620
2020_01_07_10_25_03_210,-624,5373,5956,75,51,-7,1620
2020_01_07_10_25_03_220,-630,5369,5937,73,50,-6,1620
2020_01_07_10_25_03_230,-621,5354,5981,75,48,-6,1620
2020_01_07_10_25_03_240,-629,5401,5918,75,48,-8,1620
2020_01_07_10_25_03_250,-630,5393,5974,74,48,-4,1620
2020_01_07_10_25_03_260,-623,5373,5937,69,50,-4,1620
2020_01_07_10_25_03_270,-636,5352,5905,68,52,-2,1620
2020_01_07_10_25_03_280,-669,5359,5930,68,56,-3,1620
2020_01_07_10_25_03_290,-636,5333,5940,72,59,-3,1620
2020_01_07_10_25_03_300,-637,5382,5962,76,60,-3,1620
2020_01_07_10_25_03_310,-624,5404,5949,72,59,-3,1620
2020_01_07_10_25_03_320,-652,5403,5963,67,58,-1,1620
2020_01_07_10_25_03_330,-665,5366,5940,54,54,0,1620
2020_01_07_10_25_03_340,-634,5347,5988,53,52,2,1620
2020_01_07_10_25_03_350,-635,5326,5953,55,52,2,1620
2020_01_07_10_25_03_360,-650,5326,5975,60,57,1,1620
2020_01_07_10_25_03_370,-613,5363,5910,65,64,-4,1620
2020_01_07_10_25_03_380,-613,5343,5899,68,67,-5,1620
2020_01_07_10_25_03_390,-640,5373,5952,67,69,-2,1620
2020_01_07_10_25_03_400,-655,5394,5899,61,69,2,1620
2020_01_07_10_25_03_410,-642,5419,5941,50,68,2,1620
2020_01_07_10_25_03_420,-678,5404,5960,45,66,3,1620
2020_01_07_10_25_03_430,-654,5359,5939,42,63,6,1620
2020_01_07_10_25_03_440,-624,5405,5945,41,62,13,1620
2020_01_07_10_25_03_450,-604,5368,5973,40,67,12,1620
2020_01_07_10_25_03_460,-621,5354,5919,43,65,12,1620
2020_01_07_10_25_03_470,-647,5351,5959,43,62,14,1620
2020_01_07_10_25_03_480,-628,5409,5956,45,57,16,1620
2020_01_07_10_25_03_490,-651,5417,5984,37,51,15,1620
2020_01_07_10_25_03_500,-651,5391,5993,31,49,20,1620
2020_01_07_10_25_03_510,-667,5400,5951,25,48,24,1620
2020_01_07_10_25_03_520,-683,5338,5941,24,52,23,1620
2020_01_07_10_25_03_530,-653,5348,5969,27,53,23,1620
2020_01_07_10_25_03_540,-650,5348,5933,28,53,25,1620
2020_01_07_10_25_03_550,-641,5344,5965,31,54,20,1620
2020_01_07_10_25_03_560,-649,5379,5938,38,53,20,1620
2020_01_07_10_25_03_570,-644,5383,5948,39,50,22,1620
2020_01_07_10_25_03_580,-641,5392,5990,41,51,24,1620
2020_01_07_10_25_03_590,-662,5415,5986,38,52,25,1620
2020_01_07_10_25_03_600,-632,5351,5879,36,53,24,1620
2020_01_07_10_25_03_610,-616,5342,5961,34,54,23,1620
2020_01_07_10_25_03_620,-631,5334,5918,39,57,22,1620
2020_01_07_10_25_03_630,-645,5357,5978,42,63,18,1620
2020_01_07_10_25_03_640,-691,5341,5941,44,64,16,1620
2020_01_07_10_25_03_650,-676,5330,5945,45,62,15,1620
2020_01_07_10_25_03_660,-655,5341,5975,45,62,15,1620
2020_01_07_10_25_03_670,-643,5343,5941,53,62,16,1620
2020_01_07_10_25_03_680,-664,5326,5920,55,64,17,1620
2020_01_07_10_25_03_690,-646,5352,5980,57,62,19,1621
2020_01_07_10_25_03_700,-649,5367,5986,58,61,15,1620
2020_01_07_10_25_03_710,-654,5378,5939,52,56,12,1620
2020_01_07_10_25_03_720,-629,5334,5955,46,54,8,1620
2020_01_07_10_25_03_730,-629,5327,5942,44,56,6,1621
2020_01_07_10_25_03_740,-611,5288,5941,53,63,4,1620
2020_01_07_10_25_03_750,-636,5364,5976,52,64,4,1621
2020_01_07_10_25_03_760,-644,5358,5971,54,65,4,1621
2020_01_07_10_25_03_770,-638,5386,5960,57,64,5,1620
2020_01_07_10_25_03_780,-638,5352,5958,66,63,5,1620
2020_01_07_10_25_03_790,-658,5365,5917,67,63,6,1620
2020_01_07_10_25_03_800,-666,5389,5972,65,60,5,1620
2020_01_07_10_25_03_810,-670,5410,5924,60,56,2,1620
2020_01_07_10_25_03_820,-636,5348,5970,46,50,5,1620
2020_01_07_10_25_03_830,-645,5328,5959,52,48,6,1621
2020_01_07_10_25_03_840,-648,5335,5942,57,47,4,1620
2020_01_07_10_25_03_850,-681,5314,5965,63,46,-3,1620
2020_01_07_10_25_03_860,-619,5328,5917,74,44,-7,1620
2020_01_07_10_25_03_870,-619,5353,5911,75,48,-14,1621
2020_01_07_10_25_03_880,-627,5342,5908,72,53,-17,1620
2020_01_07_10_25_03_890,-634,5385,5925,68,61,-14,1620
2020_01_07_10_25_03_900,-652,5449,6027,59,59,-10,1620
2020_01_07_10_25_03_910,-674,5427,6039,54,56,-4,1620
2020_01_07_10_25_03_920,-667,5423,6011,49,53,2,1620
2020_01_07_10_25_03_930,-654,5363,5975,50,48,11,1620
2020_01_07_10_25_03_940,-659,5373,5932,50,46,16,1620
2020_01_07_10_25_03_950,-647,5381,5938,48,45,17,1620
2020_01_07_10_25_03_960,-665,5384,5959,44,43,17,1620
2020_01_07_10_25_03_970,-645,5367,5927,38,42,16,1621
2020_01_07_10_25_03_980,-661,5363,5982,37,46,15,1620
2020_01_07_10_25_03_990,-646,5344,5920,41,48,14,1620
2020_01_07_10_25_04_000,-671,5335,5997,50,49,13,1621
2020_01_07_10_25_04_010,-619,5405,5945,49,43,15,1621
2020_01_07_10_25_04_020,-643,5402,5931,47,42,15,1620
2020_01_07_10_25_04_030,-632,5364,5913,43,42,16,1621
2020_01_07_10_25_04_040,-660,5378,5933,40,47,18,1620
2020_01_07_10_25_04_050,-645,5340,5978,39,49,20,1620
2020_01_07_10_25_04_060,-648,5345,5937,40,49,21,1620
2020_01_07_10_25_04_070,-644,5351,5988,42,50,21,1620
2020_01_07_10_25_04_080,-682,5342,5959,45,49,17,1621
2020_01_07_10_25_04_090,-660,5362,5927,43,49,19,1621
2020_01_07_10_25_04_100,-667,5351,5967,41,50,19,1620
2020_01_07_10_25_04_110,-630,5359,5956,43,50,18,1621
2020_01_07_10_25_04_120,-658,5333,5956,42,50,18,1621
2020_01_07_10_25_04_130,-643,5349,5948,49,52,17,1621
2020_01_07_10_25_04_140,-629,5347,5956,56,54,17,1620
2020_01_07_10_25_04_150,-656,5388,5910,55,60,15,1621
2020_01_07_10_25_04_160,-650,5365,5933,54,59,15,1621
2020_01_07_10_25_04_170,-634,5344,5961,54,56,12,1621
2020_01_07_10_25_04_180,-643,5349,5949,54,56,12,1621
2020_01_07_10_25_04_190,-656,5347,5964,51,55,9,1621
2020_01_07_10_25_04_200,-654,5335,5942,48,55,8,1621
