,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,EMG1,EMG2,IO,EMG3,EMG4,LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,NC,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,NC,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,NC,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
258,09:30:34.516,-25.8061,-32.4815,-29.5363,-19.4997,-28.7215,-31.0114,-31.0546,-39.2974,-9.1898,49.7781,-18.7855,-19.8955,-25.91,-42.4617,-31.5524,-11.7928,-24.8446,-26.6318,10.062,-19.4642,-55.9045,-17.7738,-36.6147,-25.6125,-34.8556,-4051.5,471.0,40.5,2181.0,-4120.0,7741.725237952333,-763.1092985656188,-3499.113261496036,-110.16671590938304,-12.434346697094949,-2.115471710464689,77.00000000000001,7741.725237952333,-763.1092985656188,-3499.113261496036,-110.16671590938304,-12.434346697094949,-2.115471710464689,77.00000000000001,-674.0407620126518,5376.586926174124,5964.740176478401,48.82998644947031,52.96434778631084,15.376397824212816,1624.9999999825511,-674.0407620126518,5376.586926174124,5964.740176478401,48.82998644947031,52.96434778631084,15.376397824212816,1624.9999999825511
259,09:30:34.518,-26.2713,-32.9992,-30.8339,-19.8999,-29.2064,-31.188,-31.2137,-38.6707,-5.9565,59.0446,-20.5909,-21.5167,-24.0919,-41.7397,-32.6053,-11.3238,-24.231,-27.1722,7.5899,-20.1195,-56.033,-19.6784,-37.02,-26.832,-34.591,-3953.0,272.5,39.0,2429.5,-4259.5,7746.424179684639,-765.8399266884334,-3506.8035465179973,-109.50548346089138,-12.735890009927758,-2.063643807210981,76.99999999999999,7746.424179684639,-765.8399266884334,-3506.8035465179973,-109.50548346089138,-12.735890009927758,-2.063643807210981,76.99999999999999,-676.9694310559362,5374.462567318007,5957.004252649393,49.4734314110158,52.03418944125114,15.216263110011514,1624.9999999856907,-676.9694310559362,5374.462567318007,5957.004252649393,49.4734314110158,52.03418944125114,15.216263110011514,1624.9999999856907
260,09:30:34.520,-27.4267,-33.9995,-32.7636,-20.6065,-30.4839,-31.6862,-31.6699,-38.5482,-3.3511,69.6831,-23.241,-23.8115,-23.6747,-41.1714,-34.1536,-11.13,-23.9979,-28.3705,6.2254,-21.1435,-56.6203,-22.0074,-37.6842,-28.309,-33.7543,-3901.5,136.0,38.0,2418.0,-4318.0,7750.0,-768.0,-3507.9999999999995,-109.0,-13.0,-2.0,76.99999999999999,7750.0,-768.0,-3507.9999999999995,-109.0,-13.0,-2.0,76.99999999999999,-679.0,5372.999999999999,5954.0,50.0,50.99999999999999,15.0,1625.0,-679.0,5372.999999999999,5954.0,50.0,50.99999999999999,15.0,1625.0
261,09:30:34.522,-29.2735,-35.482,-35.2926,-21.8262,-32.3305,-32.5026,-32.3069,-38.3391,-1.3626,81.2317,-26.7557,-26.61,-24.3538,-40.4998,-36.1624,-11.4465,-24.2231,-30.3608,5.0265,-22.4343,-57.4113,-24.5759,-38.5108,-29.8833,-32.0998,-3907.0,-41.5,37.5,2162.0,-4274.5,7751.748497922109,-769.1911562889458,-3500.2557416252675,-108.72990830362492,-13.17057267762679,-1.942908269341688,76.99999999999999,7751.748497922109,-769.1911562889458,-3500.2557416252675,-108.72990830362492,-13.17057267762679,-1.942908269341688,76.99999999999999,-679.9813812076881,5372.485326070163,5957.504122297744,50.28093895729315,49.89303658134159,14.772436700696469,1625.000000026457,-679.9813812076881,5372.485326070163,5957.504122297744,50.28093895729315,49.89303658134159,14.772436700696469,1625.000000026457
262,09:30:34.524,-31.3072,-37.0581,-37.9475,-23.2932,-34.335,-33.3371,-32.8537,-37.7504,0.2397,93.8439,-30.5352,-29.4283,-25.559,-40.1535,-38.2728,-12.1234,-24.8084,-32.7951,3.3514,-23.7447,-57.8395,-26.9685,-38.7774,-31.0875,-29.9984,-3966.0,-402.5,37.0,1769.5,-4149.5,7752.192794867908,-769.6239503665164,-3486.104602933757,-108.65945938416652,-13.245041365568364,-1.9041845191934008,77.0,7752.192794867908,-769.6239503665164,-3486.104602933757,-108.65945938416652,-13.245041365568364,-1.9041845191934008,77.0,-680.0116747782184,5371.976753990396,5965.464948363018,50.39312465545593,48.81733028146859,14.549701607911375,1625.000000053892,-680.0116747782184,5371.976753990396,5965.464948363018,50.39312465545593,48.81733028146859,14.549701607911375,1625.000000053892
263,09:30:34.526,-32.8672,-38.1277,-40.0062,-24.3742,-36.097,-33.7152,-32.9631,-36.8518,1.8813,107.6166,-33.6021,-31.5931,-26.8491,-40.4204,-39.9478,-12.6406,-25.3925,-34.9521,1.2615,-24.6619,-57.039,-28.6322,-37.7916,-31.4223,-27.9915,-4044.5,-1076.0,36.5,1386.5,-3993.0,7752.162842852652,-769.6611662996141,-3469.3255934296217,-108.72405631289564,-13.234223714696547,-1.8940066343742767,77.00000000000001,7752.162842852652,-769.6611662996141,-3469.3255934296217,-108.72405631289564,-13.234223714696547,-1.8940066343742767,77.00000000000001,-679.2512777449051,5370.225518875546,5974.873713279412,50.46484087497214,47.89510569092526,14.340748164778145,1625.0000000680984,-679.2512777449051,5370.225518875546,5974.873713279412,50.46484087497214,47.89510569092526,14.340748164778145,1625.0000000680984
264,09:30:34.528,-33.4454,-38.1337,-40.8227,-24.3474,-37.2735,-33.1511,-32.3831,-35.7221,3.9459,122.0715,-35.0576,-32.4332,-27.9103,-40.5705,-40.6367,-12.342,-25.4634,-36.0555,-0.5288,-24.6484,-54.1017,-29.0566,-35.379,-30.7422,-26.1552,-4115.0,-1877.5,36.5,1153.0,-3864.5,7752.488593891598,-769.6655881551413,-3453.697722616984,-108.85910216108316,-13.14893737588313,-1.922552499703444,76.99999999999999,7752.488593891598,-769.6655881551413,-3453.697722616984,-108.85910216108316,-13.14893737588313,-1.922552499703444,76.99999999999999,-677.8605871410607,5365.9828558404615,5982.72165213054,50.62437139632564,47.24858740025428,14.154529814429846,1625.0000000548696,-677.8605871410607,5365.9828558404615,5982.72165213054,50.62437139632564,47.24858740025428,14.154529814429846,1625.0000000548696
265,09:30:34.530,-32.7829,-36.8319,-40.0712,-22.7608,-37.5448,-31.3849,-31.1106,-34.3193,6.4888,135.8224,-34.4257,-31.556,-28.3112,-39.4877,-39.9491,-10.7873,-24.7039,-35.6129,-1.0469,-23.2562,-48.4851,-27.9725,-31.9601,-29.3204,-24.2448,-4147.5,-2535.5,37.5,1141.5,-3799.5,7753.999999999999,-770.0,-3443.0,-109.0,-12.999999999999998,-2.0,76.99999999999999,7753.999999999999,-770.0,-3443.0,-109.0,-12.999999999999998,-2.0,76.99999999999999,-676.0,5358.0,5985.999999999999,50.99999999999999,47.0,14.000000000000002,1624.9999999999995,-676.0,5358.0,5985.999999999999,50.99999999999999,47.0,14.000000000000002,1624.9999999999995
266,09:30:34.532,-30.8732,-34.4458,-37.8209,-19.7298,-36.6862,-28.6093,-29.3688,-32.7189,9.2408,146.8243,-31.7739,-29.0838,-27.5227,-37.1358,-37.8464,-8.0266,-23.2767,-33.6146,0.457,-20.4276,-40.3448,-25.4742,-28.3461,-27.5284,-22.4312,-4127.5,-3039.5,39.5,1342.0,-3819.0,7757.227891776173,-770.904631089846,-3439.9496035428406,-109.09390188851708,-12.800795915158378,-2.132711116125857,76.99999999999999,7757.227891776173,-770.904631089846,-3439.9496035428406,-109.09390188851708,-12.800795915158378,-2.132711116125857,76.99999999999999,-673.8118132558153,5345.681978007105,5982.6636631510055,51.6671340939184,47.20753698451379,13.885983768811409,1624.9999999004508,-673.8118132558153,5345.681978007105,5982.6636631510055,51.6671340939184,47.20753698451379,13.885983768811409,1624.9999999004508
267,09:30:34.534,-28.0208,-31.5857,-34.5056,-15.9979,-34.7817,-25.5045,-27.4331,-31.2902,11.9335,153.418,-27.7003,-25.6615,-25.3776,-34.82,-34.7746,-4.6346,-21.762,-30.5433,4.1331,-16.655,-30.6245,-22.0314,-25.4527,-25.5335,-21.564,-4068.5,-3442.0,41.0,1668.0,-3904.0,7761.506614150663,-772.1294914353476,-3443.0163850498684,-109.134955835905,-12.57497615842815,-2.311784213113556,77.0,7761.506614150663,-772.1294914353476,-3443.0163850498684,-109.134955835905,-12.57497615842815,-2.311784213113556,77.0,-671.3659234457248,5331.048982667167,5974.522232565225,52.48967559575966,47.6732674633793,13.820792584945812,1624.9999997978653,-671.3659234457248,5331.048982667167,5974.522232565225,52.48967559575966,47.6732674633793,13.820792584945812,1624.9999997978653
268,09:30:34.536,-24.9105,-28.993,-30.8849,-12.6903,-32.3967,-23.0164,-25.5423,-30.5007,14.5518,155.4963,-23.2503,-22.2073,-22.5193,-33.6644,-31.6144,-1.5069,-20.8281,-27.2401,9.3349,-12.8678,-20.8891,-18.4342,-24.0476,-23.4008,-22.4996,-3989.0,-3871.5,41.5,1987.0,-4018.0,7765.871390637062,-773.3020362359256,-3449.6083647854707,-109.1290588390344,-12.34875844411884,-2.5245017520382267,77.00000000000001,7765.871390637062,-773.3020362359256,-3449.6083647854707,-109.1290588390344,-12.34875844411884,-2.5245017520382267,77.00000000000001,-668.7141270077277,5316.774998323685,5964.348970403948,53.278650050641296,48.13522944998764,13.812609516674522,1624.9999997450543,-668.7141270077277,5316.774998323685,5964.348970403948,53.278650050641296,48.13522944998764,13.812609516674522,1624.9999997450543
269,09:30:34.538,-22.5048,-27.3205,-27.9567,-10.8666,-30.4689,-22.0075,-24.0252,-30.5989,17.179,154.6408,-19.6945,-19.5972,-20.2474,-33.1479,-29.4017,0.4416,-20.9731,-24.6733,14.6712,-10.1145,-12.9605,-15.6753,-24.5957,-21.4643,-25.2669,-3921.0,-4139.0,42.5,2188.5,-4110.0,7769.357444748976,-774.0497206910026,-3457.133563014052,-109.08210789477585,-12.148360486539588,-2.758146193975372,76.99999999999999,7769.357444748976,-774.0497206910026,-3457.133563014052,-109.08210789477585,-12.148360486539588,-2.758146193975372,76.99999999999999,-665.9082203798191,5305.534009320128,5954.917138828443,53.84508300368223,48.331460957730734,13.869617632268834,1624.999999794829,-665.9082203798191,5305.534009320128,5954.917138828443,53.84508300368223,48.331460957730734,13.869617632268834,1624.999999794829
270,09:30:34.540,-21.6894,-27.0526,-26.6753,-11.0927,-29.8715,-22.9534,-23.4235,-31.5679,19.644,152.9076,-18.0939,-18.4493,-19.7365,-31.6884,-28.9086,0.558,-22.4875,-23.6182,18.4273,-9.1865,-8.3963,-14.6705,-27.2014,-20.4358,-29.0433,-3880.5,-4273.0,42.5,2200.5,-4148.0,7771.0,-773.9999999999998,-3462.9999999999995,-109.0,-12.0,-3.0,76.99999999999999,7771.0,-773.9999999999998,-3462.9999999999995,-109.0,-12.0,-3.0,76.99999999999999,-663.0000000000001,5300.0,5949.000000000001,53.99999999999999,47.99999999999999,14.0,1625.0,-663.0000000000001,5300.0,5949.000000000001,53.99999999999999,47.99999999999999,14.0,1625.0
271,09:30:34.542,-22.8295,-28.4426,-27.4758,-13.2122,-30.8942,-25.7562,-24.2789,-33.315,21.4869,151.3705,-18.8012,-18.9892,-21.2677,-28.7849,-30.2812,-1.3209,-25.4533,-24.3164,19.3287,-10.3089,-7.9218,-15.8031,-31.5604,-20.9688,-32.861,-3880.0,-4416.0,42.0,2033.0,-4120.5,7770.1879349731935,-772.9343193516704,-3465.2658442033644,-108.90248414230672,-11.922243661739506,-3.2382472661550694,76.99999999999999,7770.1879349731935,-772.9343193516704,-3465.2658442033644,-108.90248414230672,-11.922243661739506,-3.2382472661550694,76.99999999999999,-660.1153657690479,5301.9067619014,5948.561225098227,53.61052466703379,46.97281548060302,14.203628224057825,1625.0000003717378,-660.1153657690479,5301.9067619014,5948.561225098227,53.61052466703379,46.97281548060302,14.203628224057825,1625.0000003717378
272,09:30:34.544,-25.5483,-31.3451,-29.9249,-16.414,-33.0396,-29.712,-26.6427,-35.734,22.3787,149.8625,-21.2566,-20.9437,-24.1397,-26.1549,-32.9487,-4.748,-29.6061,-26.3202,17.2616,-13.0247,-11.1036,-18.5754,-36.8777,-23.053,-36.1194,-3915.0,-4491.0,41.0,1754.5,-4039.0,7767.724748529445,-771.250083892094,-3464.5898568667703,-108.86471727221348,-11.903054000718631,-3.464678628352821,77.0,7767.724748529445,-771.250083892094,-3464.5898568667703,-108.86471727221348,-11.903054000718631,-3.464678628352821,77.0,-657.6766314388767,5309.227315340908,5952.326121376068,52.76817296150648,45.457599865013854,14.447128052305326,1625.000000754645,-657.6766314388767,5309.227315340908,5952.326121376068,52.76817296150648,45.457599865013854,14.447128052305326,1625.000000754645
273,09:30:34.546,-28.937,-35.098,-32.9106,-19.6016,-35.3558,-33.7348,-29.8251,-38.5379,22.4948,148.066,-24.3335,-23.5813,-27.2924,-26.2962,-35.9218,-8.7929,-34.2257,-28.734,13.379,-16.4123,-16.5835,-21.7926,-41.922,-25.9072,-38.4386,-3958.5,-4466.0,39.5,1473.0,-3935.0,7764.7675945991,-769.4986887566835,-3462.2809474284954,-108.97570833096682,-11.922742508827987,-3.671986357472941,77.00000000000001,7764.7675945991,-769.4986887566835,-3462.2809474284954,-108.97570833096682,-11.922742508827987,-3.671986357472941,77.00000000000001,-656.1802142241827,5318.994487829711,5958.210405104793,51.620558922462834,43.75597650912404,14.688813768523795,1625.000000951684,-656.1802142241827,5318.994487829711,5958.210405104793,51.620558922462834,43.75597650912404,14.688813768523795,1625.000000951684
274,09:30:34.548,-32.0998,-38.7494,-35.379,-21.9344,-37.1068,-36.8695,-32.792,-41.2121,22.3146,146.5644,-27.0582,-26.0647,-30.0491,-29.8797,-38.3617,-12.4855,-38.3661,-30.7915,9.381,-19.6098,-22.8268,-24.3321,-45.4639,-28.5674,-39.4187,-3999.0,-4358.5,38.5,1288.5,-3846.0,7762.473627112503,-768.231529080848,-3459.6480253268123,-109.32446625981358,-11.96162067795824,-3.8528627243954663,76.99999999999999,7762.473627112503,-768.231529080848,-3459.6480253268123,-109.32446625981358,-11.96162067795824,-3.8528627243954663,76.99999999999999,-656.1225313396588,5328.241106879013,5964.12979255568,50.31529658894554,42.16956876882208,14.886999656494938,1625.0000007658143,-656.1225313396588,5328.241106879013,5964.12979255568,50.31529658894554,42.16956876882208,14.886999656494938,1625.0000007658143
275,09:30:34.550,-34.6604,-41.6092,-37.0505,-23.2429,-38.251,-38.8315,-34.9319,-43.3493,22.0074,146.4614,-29.1553,-27.972,-32.3797,-34.8174,-40.0526,-15.3529,-41.381,-32.3523,6.468,-22.3125,-28.8339,-25.9193,-46.9849,-30.627,-38.9491,-4018.0,-4205.0,37.5,1257.0,-3800.5,7762.0,-768.0,-3458.0,-110.0,-11.999999999999998,-4.000000000000001,76.99999999999999,7762.0,-768.0,-3458.0,-110.0,-11.999999999999998,-4.000000000000001,76.99999999999999,-658.0000000000001,5334.000000000001,5967.999999999999,49.00000000000001,40.99999999999999,15.0,1625.0000000000002,-658.0000000000001,5334.000000000001,5967.999999999999,49.00000000000001,40.99999999999999,15.0,1625.0000000000002
276,09:30:34.552,-36.838,-43.6507,-38.4442,-23.9956,-39.3105,-40.1032,-36.4355,-45.0499,21.1468,147.7944,-30.9623,-29.5117,-34.6004,-38.053,-41.3928,-17.6162,-43.2653,-33.8661,4.8149,-24.7997,-34.2055,-27.1693,-47.0578,-32.409,-37.7196,-4005.5,-4067.0,37.0,1378.0,-3807.0,7764.124368331049,-769.1980915034707,-3458.299019643702,-111.04816154225615,-12.02222943788351,-4.106299819254129,76.99999999999999,7764.124368331049,-769.1980915034707,-3458.299019643702,-111.04816154225615,-12.02222943788351,-4.106299819254129,76.99999999999999,-662.0867236679914,5334.106974387296,5968.259436456087,47.81076723794572,40.46920109307295,14.995503334957467,1624.999998612598,-662.0867236679914,5334.106974387296,5968.259436456087,47.81076723794572,40.46920109307295,14.995503334957467,1624.999998612598
277,09:30:34.554,-39.0193,-45.2945,-40.1492,-24.7806,-40.7356,-41.3827,-37.8796,-46.8084,19.1931,148.4271,-32.8131,-31.1188,-36.8894,-38.1731,-42.871,-19.8181,-44.4234,-35.7925,3.9673,-27.4101,-38.553,-28.8031,-46.8628,-34.4381,-36.9841,-3969.0,-3989.0,37.5,1597.0,-3854.5,7768.106391731555,-771.5901729962734,-3460.1201874830517,-112.34217507524176,-12.028807838697224,-4.165501273475661,77.0,7768.106391731555,-771.5901729962734,-3460.1201874830517,-112.34217507524176,-12.028807838697224,-4.165501273475661,77.0,-667.767550798766,5329.609755969207,5965.437281930505,46.83763255821255,40.48033307656257,14.87869520583324,1624.9999971835546,-667.767550798766,5329.609755969207,5965.437281930505,46.83763255821255,40.48033307656257,14.87869520583324,1624.9999971835546
278,09:30:34.556,-41.1823,-46.7287,-42.0466,-25.7054,-42.3491,-42.8145,-39.4626,-48.8512,16.2754,144.7785,-34.4865,-32.7624,-39.0223,-36.1871,-44.4613,-22.1814,-45.0843,-37.9955,3.6927,-29.9446,-40.9513,-30.7998,-47.112,-36.7895,-37.4394,-3920.5,-3954.0,38.5,1826.5,-3919.0,7772.826230966536,-774.7832087373392,-3462.691845500548,-113.7121078370986,-12.02427152056919,-4.171552818070121,77.00000000000001,7772.826230966536,-774.7832087373392,-3462.691845500548,-113.7121078370986,-12.02427152056919,-4.171552818070121,77.00000000000001,-674.2050160955419,5322.359050357475,5960.585409176883,46.15911425950684,40.85686451351551,14.664135409230385,1624.9999964482122,-674.2050160955419,5322.359050357475,5960.585409176883,46.15911425950684,40.85686451351551,14.664135409230385,1624.9999964482122
279,09:30:34.558,-42.6937,-47.485,-43.2735,-26.2645,-43.4024,-43.7429,-40.7233,-50.6368,13.376,133.9695,-35.2535,-33.7091,-40.4692,-33.9499,-45.5042,-24.3064,-45.0017,-39.6956,4.4106,-31.6271,-40.1608,-32.354,-47.4017,-38.9576,-38.3816,-3878.0,-744.0,39.5,1977.0,-3975.0,7777.164046801013,-778.3841629856051,-3465.2423356786976,-114.98802706597088,-12.013156801627431,-4.11840290844304,76.99999999999999,7777.164046801013,-778.3841629856051,-3465.2423356786976,-114.98802706597088,-12.013156801627431,-4.11840290844304,76.99999999999999,-680.5616542615479,5314.205563163825,5954.755690948839,45.85373064053387,41.42226396697916,14.366383741751555,1624.9999971419131,-680.5616542615479,5314.205563163825,5954.755690948839,45.85373064053387,41.42226396697916,14.366383741751555,1624.9999971419131
280,09:30:34.560,-42.7081,-46.7954,-42.9867,-25.8389,-43.2031,-43.296,-41.0316,-51.1977,11.6154,115.5939,-34.4852,-33.0925,-40.7595,-32.1754,-45.2265,-25.5204,-43.7751,-40.0538,6.795,-31.7328,-35.5549,-32.6723,-46.7188,-40.3023,-38.2897,-3848.5,1793.0,41.0,2008.0,-3995.0,7780.0,-782.0000000000001,-3467.0,-116.0,-12.0,-4.000000000000001,76.99999999999999,7780.0,-782.0000000000001,-3467.0,-116.0,-12.0,-4.000000000000001,76.99999999999999,-686.0,5307.0,5949.000000000001,45.99999999999999,42.0,14.0,1625.0,-686.0,5307.0,5949.000000000001,45.99999999999999,42.0,14.0,1625.0
281,09:30:34.562,-40.8636,-44.4242,-41.1776,-24.3817,-41.7307,-41.2744,-40.2954,-50.1048,11.3126,91.7221,-32.2498,-30.7778,-39.9218,-30.1252,-43.4529,-25.5511,-41.4358,-38.8669,10.9882,-30.3109,-27.906,-31.7718,-44.6347,-40.5781,-36.4332,-3843.5,1760.0,42.5,1911.0,-3978.0,7780.522591702612,-785.2733146344485,-3467.3940772218284,-116.61686968866977,-11.988838586726446,-3.8165534568284927,76.99999999999999,7780.522591702612,-785.2733146344485,-3467.3940772218284,-116.61686968866977,-11.988838586726446,-3.8165534568284927,76.99999999999999,-689.8017395589914,5302.225340549415,5944.193029077422,46.63440638118236,42.44638014710476,13.582358436112203,1625.0000051778695,-689.8017395589914,5302.225340549415,5944.193029077422,46.63440638118236,42.44638014710476,13.582358436112203,1625.0000051778695
282,09:30:34.564,-37.6793,-41.1138,-38.7602,-22.632,-39.6936,-38.4862,-39.1364,-48.0711,11.7519,65.3859,-29.3653,-27.6387,-38.7269,-27.0074,-40.8628,-24.8678,-38.6556,-36.7621,16.2069,-28.3072,-19.2433,-30.4826,-41.9121,-40.0806,-33.806,-3856.0,1644.0,44.5,1729.5,-3929.0,7779.153684544339,-787.9892241228172,-3466.657393201028,-116.862582426822,-11.98171464449246,-3.5933162777445933,77.0,7779.153684544339,-787.9892241228172,-3466.657393201028,-116.862582426822,-11.98171464449246,-3.5933162777445933,77.0,-691.7251653660699,5299.893660782254,5940.5007509019015,47.62529680564186,42.74906782873558,13.142091124361318,1625.0000105111365,-691.7251653660699,5299.893660782254,5940.5007509019015,47.62529680564186,42.74906782873558,13.142091124361318,1625.0000105111365
283,09:30:34.566,-34.3052,-38.151,-36.8948,-21.6306,-38.0259,-36.2087,-38.4106,-46.5286,11.8498,38.9612,-26.894,-24.9468,-38.4596,-23.3414,-38.5674,-24.3706,-36.3578,-34.7603,21.0754,-26.9712,-11.8538,-29.7305,-39.8414,-39.4067,-32.3108,-3877.0,1984.0,46.5,1532.5,-3867.5,7776.623481534758,-789.9684762939606,-3465.223670569314,-116.79986032063944,-11.980171408895252,-3.3618023702465623,77.00000000000001,7776.623481534758,-789.9684762939606,-3465.223670569314,-116.79986032063944,-11.980171408895252,-3.3618023702465623,77.00000000000001,-691.6477213936528,5299.649310740387,5937.911958187673,48.79898403950959,42.92856543681395,12.710644594554536,1625.0000132554685,-691.6477213936528,5299.649310740387,5937.911958187673,48.79898403950959,42.92856543681395,12.710644594554536,1625.0000132554685
284,09:30:34.568,-31.8438,-36.471,-36.2239,-21.9753,-37.3175,-35.3128,-38.6235,-46.5725,11.0209,13.5961,-25.5462,-23.4887,-40.1876,-20.8195,-37.3987,-24.7416,-35.1281,-33.6235,24.3279,-27.0962,-7.2582,-29.8758,-39.0274,-39.1344,-33.035,-3896.0,2516.5,48.5,1392.0,-3813.5,7773.662185683449,-791.0318189767366,-3463.5266319584,-116.49142547630451,-11.98575211553203,-3.153525641832255,76.99999999999999,7773.662185683449,-791.0318189767366,-3463.5266319584,-116.49142547630451,-11.98575211553203,-3.153525641832255,76.99999999999999,-689.4468516141562,5301.136640465679,5936.415443648961,49.98178084891875,43.00537536326159,12.319465376498306,1625.0000106665336,-689.4468516141562,5301.136640465679,5936.415443648961,49.98178084891875,43.00537536326159,12.319465376498306,1625.0000106665336
285,09:30:34.570,-30.8103,-36.1627,-36.6619,-23.4711,-37.6359,-35.8443,-39.7691,-48.2884,9.4524,-10.331,-25.4471,-23.2562,-43.9629,-20.8938,-37.5117,-26.0551,-34.9426,-33.5112,25.294,-28.7134,-5.873,-30.6884,-38.9699,-39.6314,-35.433,-3904.0,1880.0,49.5,1349.0,-3784.0,7771.0,-791.0000000000002,-3462.0,-116.0,-12.0,-3.0,76.99999999999999,7771.0,-791.0000000000002,-3462.0,-116.0,-12.0,-3.0,76.99999999999999,-685.0,5304.000000000001,5936.0,50.99999999999999,43.0,12.0,1625.0,-685.0,5304.000000000001,5936.0,50.99999999999999,43.0,12.0,1625.0
286,09:30:34.572,-31.1054,-36.7627,-37.7559,-25.4163,-38.7517,-37.3027,-41.5663,-50.9838,7.6994,-32.4835,-26.3295,-23.8782,-48.6285,-23.4986,-38.5389,-27.9196,-35.3264,-34.1185,23.9371,-31.3455,-7.327,-31.7937,-38.8573,-40.9609,-38.1349,-3898.5,594.0,50.0,1410.0,-3782.5,7769.169264858497,-789.7726499587378,-3460.916671468983,-115.38035970306537,-12.022416215210702,-2.923486353431722,76.99999999999999,7769.169264858497,-789.7726499587378,-3460.916671468983,-115.38035970306537,-12.022416215210702,-2.923486353431722,76.99999999999999,-678.3943180960447,5307.8636634150425,5936.584447234224,51.72360723732545,42.929278318508246,11.763062920593253,1624.9999806759215,-678.3943180960447,5307.8636634150425,5936.584447234224,51.72360723732545,42.929278318508246,11.763062920593253,1624.9999806759215
287,09:30:34.574,-32.3647,-37.8857,-39.1349,-27.171,-40.4296,-39.1575,-43.688,-53.8711,6.1655,-52.1441,-27.8602,-25.1801,-52.5084,-26.9941,-40.0189,-29.8995,-35.6719,-35.0534,20.6585,-34.4309,-10.8674,-33.0208,-38.5921,-42.8271,-40.2772,-3880.5,-1242.0,49.5,1543.0,-3801.5,7767.910870091087,-787.5649305124624,-3459.9062397128355,-114.65549521747066,-12.044333583332932,-2.9092336155455656,77.0,7767.910870091087,-787.5649305124624,-3459.9062397128355,-114.65549521747066,-12.044333583332932,-2.9092336155455656,77.0,-670.555787736955,5312.271600901772,5937.807714461882,52.1971802192218,42.79539560849554,11.536940296720491,1624.9999607718985,-670.555787736955,5312.271600901772,5937.807714461882,52.1971802192218,42.79539560849554,11.536940296720491,1624.9999607718985
288,09:30:34.576,-34.2554,-39.4789,-40.645,-28.4794,-42.5078,-41.0546,-45.7782,-56.4273,4.966,-68.1366,-29.8015,-27.2334,-54.4843,-29.2748,-41.6652,-31.7812,-35.468,-36.0996,16.1402,-37.5364,-15.4897,-34.3653,-38.8171,-44.6422,-41.8422,-3853.5,-2776.0,49.0,1691.0,-3831.5,7766.767842894432,-784.6708860868193,-3458.4374722221964,-113.84045088034364,-12.0550428438498,-2.933237700943529,77.00000000000001,7766.767842894432,-784.6708860868193,-3458.4374722221964,-113.84045088034364,-12.0550428438498,-2.933237700943529,77.00000000000001,-662.6200983298467,5316.747706680981,5939.238758072428,52.5089495824553,42.59687373922882,11.22928621255122,1624.9999505299136,-662.6200983298467,5316.747706680981,5939.238758072428,52.5089495824553,42.59687373922882,11.22928621255122,1624.9999505299136
289,09:30:34.578,-36.4786,-41.5231,-42.2013,-29.362,-44.7959,-42.6731,-47.4321,-58.2558,4.111,-78.9977,-31.9587,-29.9424,-54.5762,-29.1824,-43.3269,-33.52,-34.4374,-37.2095,11.241,-40.3339,-19.9577,-35.7655,-39.9286,-45.7976,-42.8767,-3828.0,-3392.5,49.0,1802.0,-3838.0,7765.283210465183,-781.3845611074494,-3455.9791364877037,-112.95027102881065,-12.043834736244444,-2.9714945242276727,76.99999999999999,7765.283210465183,-781.3845611074494,-3455.9791364877037,-112.95027102881065,-12.043834736244444,-2.9714945242276727,76.99999999999999,-655.7229392818224,5320.815874973461,5940.446534455316,52.74714596379269,42.3322345799746,10.747754752254409,1624.9999601919524,-655.7229392818224,5320.815874973461,5940.446534455316,52.74714596379269,42.3322345799746,10.747754752254409,1624.9999601919524
290,09:30:34.580,-38.6462,-43.6707,-43.6431,-29.8425,-46.9988,-43.6326,-48.3468,-58.9564,3.6152,-83.522,-34.0703,-32.7639,-53.6193,-27.3089,-44.8431,-35.072,-32.6516,-38.3469,6.7899,-42.5624,-23.0457,-36.9928,-41.2879,-46.0025,-42.8474,-3808.5,-4133.0,49.0,1839.0,-2716.0,7763.0,-777.9999999999999,-3452.0,-112.0,-12.0,-3.0,76.99999999999999,7763.0,-777.9999999999999,-3452.0,-112.0,-12.0,-3.0,76.99999999999999,-651.0000000000001,5324.000000000001,5940.999999999999,52.99999999999999,42.0,10.0,1625.0,-651.0000000000001,5324.000000000001,5940.999999999999,52.99999999999999,42.0,10.0,1625.0
